rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1551447885882833223,,8971,,1551447885,779906988,"""gps""",,2,0,22.3208991621,87.3111166471,7.277,"[5.485341204461309e-06, 1.8476919340444284e-12, 0.0, 1.847691934467945e-12, 5.485334270116214e-06, 0.0, 0.0, 0.0, 3.655161884939904e-07]",3
1551447885932619409,,8972,,1551447885,829867125,"""gps""",,2,0,22.3208991544,87.3111166491,7.277,"[5.80142055355823e-06, 3.784362018032159e-12, 0.0, 3.784362018243917e-12, 5.801406350149127e-06, 0.0, 0.0, 0.0, 2.9503270248642135e-07]",3
1551447885982777377,,8973,,1551447885,879915714,"""gps""",,2,0,22.3208991463,87.3111166513,7.277,"[5.906736390829101e-06, 5.611640589337866e-12, 0.0, 5.611640589337866e-12, 5.906715325957727e-06, 0.0, 0.0, 0.0, 3.006148629959648e-07]",3
1551447886033534753,,8974,,1551447885,905813694,"""gps""",,2,0,22.3208991395,87.3111166531,7.277,"[6.506328409843081e-06, 8.082835087548125e-12, 0.0, 8.082835087548125e-12, 6.506298064803206e-06, 0.0, 0.0, 0.0, 3.705651105163923e-07]",3
1551447886082695972,,8975,,1551447885,954867840,"""gps""",,2,0,22.3208991204,87.3111166582,7.277,"[9.661865367311457e-06, 1.8112280341703633e-11, 0.0, 1.811228034212715e-11, 9.661797353091674e-06, 0.0, 0.0, 0.0, 4.475506667141879e-07]",3
1551447886108482493,,8976,,1551447886,4868031,"""gps""",,2,0,22.320899105,87.3111166623,7.277,"[1.0253937388541604e-05, 2.37559131124082e-11, 0.0, 2.37559131124082e-11, 1.0253848166466412e-05, 0.0, 0.0, 0.0, 4.051216042188677e-07]",3
1551447886157625211,,8977,,1551447886,105137587,"""gps""",,2,0,22.3208990686,87.3111166719,7.277,"[1.2508489036604099e-05, 3.9047842817134884e-11, 0.0, 3.9047842817134884e-11, 1.250834233307582e-05, 0.0, 0.0, 0.0, 4.330053660811734e-07]",3
1551447886209062504,,8978,,1551447886,105137587,"""gps""",,2,0,22.3208990686,87.3111166719,7.277,"[1.2508489036604099e-05, 3.9047842817134884e-11, 0.0, 3.9047842817134884e-11, 1.250834233307582e-05, 0.0, 0.0, 0.0, 4.330053660811734e-07]",3
1551447886259892953,,8979,,1551447886,179863691,"""gps""",,2,0,22.320899039,87.3111166798,7.277,"[1.3735541997637604e-05, 4.6959617775205485e-11, 0.0, 4.695961777478197e-11, 1.3735365566094135e-05, 0.0, 0.0, 0.0, 4.3608045119362937e-07]",3
1551447886307691234,,8980,,1551447886,230593443,"""gps""",,2,0,22.3208990211,87.3111166845,7.277,"[1.357318470578515e-05, 4.760793333036324e-11, 0.0, 4.760793333036324e-11, 1.3573005859164298e-05, 0.0, 0.0, 0.0, 4.2096928415907315e-07]",3
